0 -0.488385729664 1.14898958203 1.2484781458
0.005 0.227740547564 1.59735937436 1.61351254344
0.01 1.32004781448 1.92183540664 2.3315182956
0.015 2.52592085737 2.21976138492 3.36268000019
0.02 3.67500689457 2.48706965793 4.43747576427
0.025 4.80588817082 2.73512576786 5.52969023332
0.03 5.93758959759 2.99714214505 6.65115262696
0.035 7.12188495798 3.28787016993 7.84419120171
0.04 8.23576798572 3.60013404806 8.98826120441
0.045 9.30173405065 3.86570166551 10.0730286268
0.05 10.3215616014 4.21655268546 11.1496166051
0.055 11.4488087485 4.545892658 12.3182937868
0.06 12.4509112622 4.91612598939 13.3863171187
0.065 13.4193431358 5.29694043375 14.4269313492
0.07 14.376831805 5.75202560133 15.4848019448
0.075 15.3730681419 6.11215725135 16.5435694564
0.08 16.3845673908 6.60893986661 17.6672616651
0.085 17.3431434949 7.03009557928 18.7138149541
0.09 18.2813599551 7.4878861556 19.7554185197
0.095 19.2331968483 7.94481732646 20.8095166536
0.1 20.2074673151 8.51779122683 21.9293069356
0.105 21.1979063574 8.96379852828 23.0152323037
0.11 22.1086095198 9.49071062467 24.0595969014
0.115 23.0374222908 9.97850100735 25.1056429545
0.12 24.0796501378 10.4854729121 26.2635620766
0.125 24.9929697908 11.0659092222 27.3331828713
0.13 25.8769086363 11.5821314871 28.3506643724
0.135 26.8395836416 12.0686156059 29.4281282568
0.14 27.757780717 12.5794869558 30.4752011052
0.145 28.6977931574 13.2167096338 31.5950114045
0.15 29.6425001912 13.7353754606 32.6701447292
0.155 30.5672554329 14.2860916864 33.7409175983
0.16 31.4486476115 14.8460733745 34.7767642433
0.165 32.3956191514 15.5015247386 35.913415452
0.17 33.3950654736 15.9318375679 37.0007276452
0.175 34.1447325095 16.6594708508 37.992114013
0.18 35.089349538 17.1303551771 39.0475545904
0.185 36.0498071667 17.7628498205 40.188399203
0.19 36.8770340781 18.3949645959 41.2103186699
0.195 37.6807978455 19.0499032228 42.2225217043
0.2 38.6684411414 19.4741735739 43.2954013342
0.205 39.4122525551 20.2243079537 44.2984004641
0.21 40.3569969088 20.8704617637 45.4341652694
0.215 41.2995674537 21.3863196734 46.5083749559
0.22 42.0642096087 22.0515964334 47.4939010323
0.225 42.8655642094 22.7307203667 48.5195037421
0.23 43.9063712684 23.2531771153 49.6837969957
0.235 44.6677865376 23.9503501991 50.6836307779
0.24 45.3921981931 24.7582326522 51.7051423058
0.245 46.4013350815 25.1670971174 52.7869934232
0.25 47.1745629418 25.9970372882 53.8635807992
0.255 48.0125013417 26.6569986794 54.9162622879
0.26 48.9427355045 27.2287649007 56.0071155897
0.265 49.7619231764 27.8568235025 57.0285157957
0.27 50.4609550627 28.6885694927 58.0460335025
0.275 51.5772877406 29.1206886129 59.2303226056
0.28 52.3127309885 29.8726929233 60.2411786569
0.285 53.0568697911 30.5991899087 61.2481987906
0.29 53.9485904711 31.1984387246 62.3200849861
0.295 54.9337029129 31.7425838661 63.4452783603
0.3 55.6117990443 32.6195149245 64.472513111
0.305 56.6182941044 33.0850603804 65.5763101102
0.31 57.3572090385 33.7780369014 66.5642937737
0.315 58.1533985272 34.4768689118 67.6052679177
0.32 59.1668507598 35.0463707958 68.7674656709
0.325 60.011970639 35.6579835542 69.8063636864
0.33 60.6886862843 36.415825193 70.7759066872
0.335 61.6473767882 36.922962827 71.8589190622
0.34 62.4879685901 37.6056625632 72.9310090109
0.345 63.2151908383 38.3956278083 73.9620482918
0.35 64.1744098538 38.837886402 75.0115744419
0.355 64.9836204763 39.4632743225 76.0277643395
0.36 65.781892146 40.1627413675 77.0733619901
0.365 66.6825233095 40.7035140639 78.1238438127
0.37 67.5948892184 41.1240136925 79.1217640768
0.375 68.1802597965 41.9478934098 80.0510686214
0.38 69.1979829011 42.2600916507 81.0819103371
0.385 69.8636944612 43.0761839827 82.0761440997
0.39 70.7334044149 43.5382174703 83.0589602669
0.395 71.5190843675 44.0501193488 83.9963835139
0.4 72.3151913875 44.5364461224 84.9292760986
0.405 73.0485926504 45.1698097548 85.88602099
0.41 74.0833325709 45.3683839939 86.8713441304
0.415 74.6787649232 45.9997908081 87.7091710418
0.42 75.3940236895 46.5149572531 88.5883742731
0.425 76.3472905612 46.7984785648 89.548904918
0.43 77.0093795024 47.3322143727 90.3923837984
0.435 77.5964960686 47.9024923201 91.1913645726
0.44 78.5723567244 47.9745675059 92.0607102329
0.445 79.15067846 48.467803781 92.8114104194
0.45 79.8164617022 49.0046459395 93.6596117989
0.455 80.7077892131 49.0831302906 94.4611079693
0.46 81.2950875851 49.5224163268 95.1911812319
0.465 81.9112848269 49.8829109872 95.9049706248
0.47 82.6826221177 50.1563130507 96.7061101436
0.475 83.4358413722 50.2603208252 97.4045146538
0.48 83.7724487195 50.9252250901 98.036736558
0.485 84.7329799408 50.7371135735 98.7619996933
0.49 85.1243368799 51.2681933603 99.3709232103
0.495 85.7351015849 51.4732197966 100
