0 -0.316995225308 -1.79897577292 1.82669094388
0.005 -0.466942571626 -1.57928914076 1.64687265911
0.01 -0.711541390569 -0.815218583881 1.08206861612
0.015 -1.07429332153 0.0436763881191 1.07518080691
0.02 -1.37110964011 0.834021325918 1.60484678935
0.025 -1.66611270326 1.61531626824 2.32059866983
0.03 -1.90338430078 2.39614842458 3.06013056406
0.035 -2.19687558056 3.23448607995 3.9100079946
0.04 -2.51468595716 3.9919417978 4.717970409
0.045 -2.76451362649 4.81657797571 5.55355372596
0.05 -3.06222838975 5.56785809983 6.35439112196
0.055 -3.39672352556 6.44839977072 7.28831875758
0.06 -3.71670755058 7.19688601299 8.09994341341
0.065 -4.08842994843 7.9875524084 8.97308491658
0.07 -4.45694309452 8.81800252729 9.8803598274
0.075 -4.83281202927 9.61954288803 10.7652996932
0.08 -5.27524273307 10.4582664544 11.7133907612
0.085 -5.71590748013 11.2814138317 12.6468136842
0.09 -6.11452359412 12.1313133797 13.5851449422
0.095 -6.54579070037 12.9621261551 14.5211600898
0.1 -7.05142017366 13.8170189272 15.5123350434
0.105 -7.52032547069 14.6454825106 16.4634581165
0.11 -7.99982831588 15.4739686869 17.4195568258
0.115 -8.51649665491 16.2918574255 18.383561506
0.12 -9.06930351261 17.2049101548 19.448938265
0.125 -9.60956162952 18.0727536798 20.468710274
0.13 -10.1171384767 18.8944935981 21.4326475099
0.135 -10.6770151368 19.7130349361 22.418795655
0.14 -11.2511632897 20.5510496283 23.4293473275
0.145 -11.7896955055 21.4869639202 24.5089073322
0.15 -12.3486161197 22.3381413185 25.524123445
0.155 -12.9634468291 23.1892270753 26.5667311885
0.16 -13.4917214011 24.0230649467 27.5523900197
0.165 -14.0921779547 24.9662650348 28.6688658529
0.17 -14.6743968937 25.8068141433 29.6871955634
0.175 -15.2824374397 26.7006912036 30.7649119103
0.18 -15.8767685957 27.5367612459 31.7859245729
0.185 -16.5624554306 28.4770013761 32.9432016851
0.19 -17.2029348832 29.3886891562 34.0534288864
0.195 -17.8225064878 30.1666809457 35.0381274726
0.2 -18.4612414408 31.0927149966 36.1603976941
0.205 -19.1076859717 31.9700430636 37.2449636419
0.21 -19.8344636814 32.9414480653 38.4518523632
0.215 -20.539521832 33.8343869681 39.5807743557
0.22 -21.1994327784 34.7242696559 40.6840368359
0.225 -21.9118661216 35.636965962 41.8344740603
0.23 -22.6389017953 36.6246754607 43.0567849136
0.235 -23.4011286708 37.5780594503 44.2687629725
0.24 -24.0871913691 38.5297344614 45.4393356655
0.245 -24.7900260304 39.4291522475 46.5747081316
0.25 -25.556702816 40.4745031382 47.8678437274
0.255 -26.2842761477 41.4108909447 49.0481912148
0.26 -27.0098428684 42.3334328939 50.2160447701
0.265 -27.722383785 43.2196046307 51.3465167968
0.27 -28.4525531465 44.1746872299 52.5447501889
0.275 -29.2420203736 45.1695268693 53.8087531275
0.28 -29.9647681992 46.0602442774 54.9493715717
0.285 -30.6989483435 47.0334984957 56.1656070042
0.29 -31.4625430326 47.9558026727 57.3554759728
0.295 -32.2189387011 48.8529731115 58.5207056763
0.3 -33.0234884805 49.9156482086 59.8508373166
0.305 -33.7699559857 50.790458843 60.9924637701
0.31 -34.503610794 51.646594215 62.1117529283
0.315 -35.2625870241 52.6109755105 63.3353360124
0.32 -36.085504174 53.7288681566 64.7221359728
0.325 -36.8262677144 54.5493687997 65.8164692932
0.33 -37.6432815825 55.5054378595 67.0661634528
0.335 -38.3621640232 56.4638985926 68.2629289792
0.34 -39.1464721084 57.3960861926 69.4748658779
0.345 -39.8987512283 58.3367870867 70.6759582685
0.35 -40.6608842787 59.3054438848 71.9057938187
0.355 -41.3784226169 60.0802425614 72.9507327208
0.36 -42.133297126 61.0732773726 74.1967649951
0.365 -42.9222537789 62.093283659 75.4844072972
0.37 -43.5839511496 62.823853812 76.4617381806
0.375 -44.2700013691 63.6768352526 77.5536741167
0.38 -44.9335217299 64.6547495257 78.735366966
0.385 -45.7063504023 65.4159573795 79.8017415034
0.39 -46.3767281828 66.2331652748 80.8556312156
0.395 -47.0525395792 67.1914142445 82.0282123969
0.4 -47.7093995462 67.9404701754 83.0186382248
0.405 -48.4156147231 68.7056703464 84.0508232366
0.41 -49.0440090701 69.6370416364 85.1741298373
0.415 -49.684832649 70.3723845152 86.1443851781
0.42 -50.3108305825 71.0238716479 87.0377505325
0.425 -50.9150828543 71.9594560392 88.1504905007
0.43 -51.5130440909 72.7139808826 89.111821479
0.435 -52.0436684473 73.2875210454 89.8866183947
0.44 -52.6473038319 74.1238545613 90.918009304
0.445 -53.2374863411 74.8734127728 91.8708761914
0.45 -53.7023313886 75.4918866862 92.6442947624
0.455 -54.2880686297 76.2334501873 93.588104602
0.46 -54.8644393448 76.9499019763 94.5060533446
0.465 -55.347406617 77.4709527276 95.2107343515
0.47 -55.9264364028 78.1638187323 96.1111275947
0.475 -56.4141697791 78.9065187133 96.9989548775
0.48 -56.9729855136 79.3569961736 97.6906030283
0.485 -57.3216137259 79.9912146992 98.4091552103
0.49 -57.9259243054 80.6987785093 99.3363254783
0.495 -58.4103029318 81.16795249 100
