0 -0.450826108473 0.0870406952609 0.45915167724
0.005 -0.948116608024 0.993614835276 1.37338834395
0.01 -1.55852451874 2.15132021007 2.65653483353
0.015 -2.24785492956 3.36458696854 4.04639311649
0.02 -2.72358560743 4.56041524501 5.31180814487
0.025 -3.17882806117 5.5815271342 6.42326964966
0.03 -3.72690176437 6.67378917421 7.64390336825
0.035 -4.29928490775 7.87745753373 8.97430709936
0.04 -4.88929177359 8.96864308337 10.2147801153
0.045 -5.36561541321 10.0033588524 11.3515204749
0.05 -6.03402549014 10.7891605724 12.361854613
0.055 -6.52483648541 11.6844239116 13.3827969164
0.06 -6.94595585227 12.5194294303 14.3172069889
0.065 -7.43982754188 13.4815013011 15.398113884
0.07 -7.9497994322 14.5487021439 16.5790242501
0.075 -8.39514691204 15.5854487294 17.7026750456
0.08 -8.99645487314 16.6605641027 18.9343760527
0.085 -9.53272636986 17.6684479456 20.0760286124
0.09 -10.0787274433 18.6312709613 21.1826581077
0.095 -10.7248012345 19.5607786922 22.3079677372
0.1 -11.2816842976 20.6431412424 23.5247886483
0.105 -11.7508680511 21.6100995559 24.5983597577
0.11 -12.2048301759 22.5774036452 25.6650937068
0.115 -12.7041471696 23.4552964463 26.6748249608
0.12 -13.043206085 24.6341523456 27.8741221702
0.125 -13.6852644991 25.5599026556 28.9930179211
0.13 -14.0378586249 26.5054177299 29.9933099842
0.135 -14.3725009548 27.6049840717 31.1224023702
0.14 -14.9554821596 28.4627989662 32.1527195058
0.145 -15.4652525027 29.5510726489 33.3532596559
0.15 -15.8000180708 30.6270299006 34.4623784955
0.155 -16.3412665752 31.5480141657 35.5290612187
0.16 -16.9245841458 32.4508867914 36.5992022052
0.165 -17.1321943457 33.702086365 37.806648998
0.17 -17.7352354255 34.4991954966 38.7908889498
0.175 -18.2612782989 35.4716995997 39.8963125815
0.18 -18.4315424425 36.5303714006 40.9168643896
0.185 -19.0832802104 37.596840704 42.1627088138
0.19 -19.6436159548 38.5734841455 43.2872420801
0.195 -19.8404934733 39.7932499129 44.4651315066
0.2 -20.3503597896 40.7048697101 45.5084998839
0.205 -21.0188655127 41.6619470512 46.6638033119
0.21 -21.1959940119 43.0145059707 47.9532885844
0.215 -21.7793390151 44.0236151381 49.116375047
0.22 -22.5047351013 44.9567943869 50.2750083394
0.225 -22.5390214023 46.2063796352 51.4104756326
0.23 -23.1570176433 47.218269839 52.5909923154
0.235 -23.7328414627 48.2105282825 53.7354892149
0.24 -23.9833108425 49.4778238806 54.9841272998
0.245 -24.4324667539 50.5030537714 56.1026191182
0.25 -25.2635541959 51.5683347776 57.4242137286
0.255 -25.3966989346 52.8773845438 58.660123704
0.26 -26.0007051092 53.8077520725 59.7604455244
0.265 -26.7190535599 54.838181536 61.0010981648
0.27 -26.9912130607 56.0374392915 62.1990368482
0.275 -27.3823218291 57.2031434476 63.4191703591
0.28 -28.2935934427 58.0116701387 64.5436387429
0.285 -28.3116030609 59.25559542 65.6717020981
0.29 -28.7361871981 60.2583288513 66.7595285381
0.295 -29.5792597931 61.2866637757 68.0513612403
0.3 -29.749311273 62.4870419734 69.2073112886
0.305 -30.0233950498 63.5050435644 70.2445357906
0.31 -30.8099294202 64.352994884 71.3481583604
0.315 -30.9772021102 65.4980354634 72.4539833283
0.32 -31.258240585 66.7103247284 73.6705166931
0.325 -32.0847051906 67.5336648301 74.7678018438
0.33 -32.1505358627 68.6924788858 75.8440084103
0.335 -32.488268655 69.6439065668 76.8489513402
0.34 -33.1742612903 70.5900825772 77.9967394858
0.345 -33.5131211303 71.5500627621 79.0097511017
0.35 -33.5840300071 72.6282252743 80.0171617718
0.355 -34.3983273808 73.344164513 81.0099462702
0.36 -34.5967166063 74.4663937123 82.1107580799
0.365 -34.7850075304 75.3788058548 83.0178361618
0.37 -35.2817249373 76.1341602456 83.9119209103
0.375 -35.5616858267 76.957172522 84.7764112322
0.38 -35.4778625622 77.926840865 85.6228430922
0.385 -36.1367366237 78.6146121873 86.522372732
0.39 -36.177132731 79.4725654437 87.3193769494
0.395 -36.2933358101 80.2380678823 88.0644863819
0.4 -36.7125839586 80.854623535 88.7991214365
0.405 -36.9347569655 81.6509460169 89.616143956
0.41 -36.9175291168 82.4325097234 90.3217726541
0.415 -37.1932251836 82.9529396285 90.909439513
0.42 -37.4137419306 83.5699888994 91.5627169206
0.425 -37.4632555926 84.3397466035 92.2859056234
0.43 -37.580084448 84.9055593872 92.8505076021
0.435 -37.9040948805 85.3838413234 93.4190599816
0.44 -37.8229920599 86.1736188432 94.1088269659
0.445 -38.0749286709 86.5360143282 94.5419587754
0.45 -38.2456310726 87.1844464872 95.2042856463
0.455 -38.3820126745 87.7498836385 95.7769334209
0.46 -38.3672598855 88.3521672839 96.3231648924
0.465 -38.675146968 88.7569291588 96.8171444874
0.47 -38.5823816802 89.4990708831 97.4611915844
0.475 -38.7084502105 89.9880916313 97.9601998423
0.48 -38.9263034329 90.4506980566 98.4712439135
0.485 -38.9587223648 90.9953550362 98.9845275104
0.49 -38.8137034709 91.618956261 99.5014408111
0.495 -39.1225542801 92.0294830291 100
